ID	Start time	Completion time	Email	Name	Gender	Level/Year	Age	Your cumulative average (GPA)	Before COVID-19: Which of the following digital tools do you usually use?	After COVID-19: Which of the following digital tools do you usually use?	Before COVID-19: How much time do you spend using the digital tools in learning?	After COVID-19: How much time do you spend using the digital tools in learning?	Before COVID-19: I always use digital tools (mobile, laptop, i-pad) in studying.	After COVID-19: I always use digital tools (mobile, laptop, i-pad) in studying.	Before COVID-19: When I use the mobile phone, tablet or laptop in e-learning, I cannot concentrate and I am distracted.	After COVID-19: When I use the mobile phone, tablet or laptop in e-learning, I cannot concentrate and I am distracted.	Before COVID-19: I have fixed hours for bedtime and wake-up. 	After COVID-19: I have fixed hours for bedtime and wake-up. 	Before COVID-19: Prolonged use of digital tools for learning (mobile, laptop, i-pad) affected my sleeping habits.	After COVID-19: Prolonged use of digital tools for learning (mobile, laptop, i-pad) affected my sleeping habits.	Before COVID-19: Continuous exposure to electronic screens in online learning is tiring and exhausting	After COVID-19: Continuous exposure to electronic screens in online learning is tiring and exhausting	The distance learning system, caused by the COVID-19 epidemic, resulted in social distancing.	Prolonged use of digital tools (mobile, laptop, i-pad) causes students’ isolation 	University learning contributes to strengthening the social personality of students.	Staying home for long periods of time leads to lethargy and laziness.	Prolonged use of e-learning tools often leads to boredom, nervousness, and tension.	The psychological element is a key factor in the success of the educational process.	Some students cannot afford buying all necessary digital tools, which is embarrassing and frustrating.	I don’t recommend continuing with the online learning model because it is socially and psychologically unhealthy.	Measures of lockdown, closures, and quarantine, brought by COVID-19 caused stress, frustration, and depression.	Use of digital learning tools is responsible for my low academic performance.	The volume of assignments via e-learning led to confusion, frustration and poor performance. 	Face-to-face interaction contributes significantly to boosting students’ academic achievement.	Taking quizzes and exams online from home was not comfortable and made me nervous.	Stress
482	6-14-20 11:32:33	6-14-20 11:34:42	anonymous		Male	Third/Junior	18-24	70-79 / 2.5-299	Laptop	Mobile phone	6-9	9-12	Uncertain	Strongly Agree	Agree	Agree	Agree	Disagree	Uncertain	Agree	Agree	Agree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	1
483	6-14-20 11:33:30	6-14-20 11:41:52	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Laptop	Laptop	1-3 	3-6	Strongly Agree	Strongly Agree	Disagree	Disagree	Strongly Agree	Strongly Disagree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	"Agree	"	Disagree	"Uncertain	"	Agree	Agree	Strongly Agree	Uncertain	Agree	Agree	Agree	Strongly Agree	Agree	1
484	6-14-20 11:41:03	6-14-20 11:45:03	anonymous		Male	Third/Junior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	3-6	9-12	Agree	Agree	Disagree	Disagree	Agree	Disagree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
485	6-14-20 11:46:39	6-14-20 11:52:05	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	6-9	Disagree	Disagree	Strongly Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	1
486	6-14-20 11:46:45	6-14-20 11:52:11	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	6-9	Disagree	Disagree	Strongly Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	1
487	6-14-20 11:56:52	6-14-20 11:59:50	anonymous		Male	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Laptop	9-12	3-6	Uncertain	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	1
488	6-14-20 13:23:57	6-14-20 13:26:42	anonymous		Male	Third/Junior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	1-3 	Uncertain	Disagree	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Strongly Agree	Strongly Agree	Agree	Agree	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	1
489	6-14-20 13:43:03	6-14-20 13:46:55	anonymous		Male	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Mobile phone	1-3 	1-3 	Disagree	Disagree	Uncertain	Uncertain	Disagree	Disagree	Disagree	Disagree	Agree	Agree	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	1
490	6-14-20 14:13:27	6-14-20 14:17:20	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Disagree	Disagree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
491	6-14-20 15:13:37	6-14-20 15:14:34	anonymous		Male	Second/ Sophomore	18-24	70-79 / 2.5-299	I pad/ Tablet	Laptop	1-3 	9-12	Uncertain	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Uncertain	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
492	6-14-20 15:15:23	6-14-20 15:16:39	anonymous		Male	Second/ Sophomore	18-24	70-79 / 2.5-299	I pad/ Tablet	Laptop	1-3 	9-12	Uncertain	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Disagree	Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	1
493	6-14-20 15:18:51	6-14-20 15:20:27	anonymous		Male	Fourth/Senior	25-30	60-69 / 2-2.49	Mobile phone	I pad/ Tablet	1-3 	1-3 	Agree	Agree	Agree	Uncertain	Strongly Agree	Agree	Uncertain	Disagree	Strongly Agree	Strongly Agree	"Agree	"	"Uncertain	"	"Agree	"	"Agree	"	Uncertain	Agree	Agree	Agree	Agree	Agree	Strongly Agree	Agree	Agree	1
494	6-14-20 15:20:01	6-14-20 15:23:18	anonymous		Male	First/Freshman	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Agree	Uncertain	Uncertain	Disagree	Disagree	"Agree	"	"Uncertain	"	"Agree	"	"Uncertain	"	Agree	Agree	Agree	Uncertain	Uncertain	Uncertain	Uncertain	Agree	Uncertain	0
495	6-14-20 15:20:36	6-14-20 15:23:40	anonymous		Male	Second/ Sophomore	+30	+90 / +3.5	Mobile phone	Mobile phone	3-6	1-3 	Disagree	Disagree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
496	6-14-20 15:38:05	6-14-20 15:44:01	anonymous		Male	Fourth/Senior	+30	70-79 / 2.5-299	I pad/ Tablet	I pad/ Tablet	1-3 	3-6	Uncertain	Agree	Disagree	Disagree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Disagree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	1
497	6-14-20 15:49:21	6-14-20 15:52:25	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Laptop	Laptop	1-3 	9-12	Disagree	Agree	Agree	Agree	Strongly Agree	Strongly Disagree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Agree	1
498	6-14-20 16:30:27	6-14-20 16:32:15	anonymous		Female	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Other	+12	1-3 	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Agree	Uncertain	Uncertain	Uncertain	Uncertain	"Uncertain	"	"Uncertain	"	"Uncertain	"	Disagree	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	Uncertain	0
499	6-14-20 16:47:55	6-14-20 16:48:47	anonymous		Male	Third/Junior	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	9-12	Uncertain	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Disagree	Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	1
500	6-14-20 17:16:20	6-14-20 17:20:10	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Mobile phone	Laptop	6-9	9-12	Disagree	Agree	Disagree	Disagree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	Disagree	Disagree	Uncertain	Disagree	Agree	Disagree	Disagree	Disagree	Strongly Agree	Agree	Strongly Agree	0
501	6-14-20 17:24:09	6-14-20 17:26:46	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	1-3 	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	"Agree	"	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Uncertain	Agree	1
502	6-14-20 21:49:05	6-14-20 21:51:57	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Personal Computer	Mobile phone	1-3 	6-9	Agree	Strongly Agree	Strongly Disagree	Strongly Disagree	Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	1
503	6-14-20 22:53:48	6-14-20 22:56:09	anonymous		Male	First/Freshman	18-24	60-69 / 2-2.49	Mobile phone	Mobile phone	1-3 	1-3 	Disagree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
504	6-15-20 11:45:42	6-15-20 11:51:25	anonymous		Male	Second/ Sophomore	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	3-6	+12	Strongly Agree	Agree	Uncertain	Uncertain	Strongly Agree	Disagree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	"Uncertain	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
505	6-16-20 0:47:12	6-16-20 0:51:25	anonymous		Female	Second/ Sophomore	18-24	70-79 / 2.5-299	Laptop	Laptop	3-6	6-9	Uncertain	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	1
506	6-16-20 10:11:34	6-16-20 10:22:16	anonymous		Male	Fourth/Senior	25-30	80-89 / 3-3.49	Laptop	Mobile phone	1-3 	3-6	Agree	Agree	Strongly Disagree	Strongly Disagree	Strongly Agree	Strongly Agree	Agree	Agree	Disagree	Disagree	"Uncertain	"	"Uncertain	"	Disagree	Disagree	Uncertain	Strongly Agree	Strongly Agree	Uncertain	Agree	Strongly Agree	Agree	Uncertain	Agree	1
507	6-16-20 10:29:24	6-16-20 10:32:00	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Mobile phone	Laptop	3-6	+12	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
508	6-16-20 10:34:08	6-16-20 10:37:13	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	1-3 	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Uncertain	Agree	Agree	Agree	1
509	6-16-20 20:51:43	6-16-20 20:55:30	anonymous		Female	Other	18-24	80-89 / 3-3.49	Other	Laptop	6-9	1-3 	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Strongly Agree	Disagree	Strongly Agree	Disagree	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	1
510	6-16-20 20:53:31	6-16-20 20:56:42	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Laptop	Laptop	3-6	6-9	Disagree	Agree	Uncertain	Uncertain	Strongly Agree	Disagree	Disagree	Agree	Uncertain	Strongly Agree	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	1
511	6-16-20 20:52:11	6-16-20 20:57:13	anonymous		Female	Fourth/Senior	18-24	60-69 / 2-2.49	Other	Laptop	9-12	+12	Uncertain	Agree	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Uncertain	Agree	Strongly Agree	1
512	6-16-20 20:48:49	6-16-20 20:59:09	anonymous		Female	First/Freshman	18-24	80-89 / 3-3.49	Laptop	Mobile phone	1-3 	3-6	Uncertain	Strongly Agree	Uncertain	Disagree	Agree	Uncertain	Uncertain	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Agree	Strongly Agree	Agree	Strongly Agree	Disagree	1
513	6-16-20 20:59:12	6-16-20 21:01:25	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Laptop	Laptop	6-9	9-12	Strongly Agree	Strongly Agree	Disagree	Agree	Strongly Agree	Strongly Disagree	Disagree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Disagree	1
514	6-16-20 20:56:09	6-16-20 21:04:28	anonymous		Female	Other	18-24	70-79 / 2.5-299	Laptop	Other	3-6	6-9	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Disagree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Agree	Strongly Agree	Uncertain	1
515	6-16-20 21:12:11	6-16-20 21:14:25	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Other	Mobile phone	3-6	9-12	Agree	Strongly Agree	Uncertain	Agree	Agree	Disagree	Uncertain	Agree	Uncertain	Strongly Agree	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
516	6-16-20 21:14:55	6-16-20 21:19:47	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Laptop	Laptop	6-9	9-12	Uncertain	Agree	Disagree	Disagree	Agree	Agree	Disagree	Disagree	Strongly Disagree	Strongly Disagree	Disagree	Strongly Disagree	"Uncertain	"	"Uncertain	"	Agree	Agree	Agree	Disagree	Disagree	Agree	Strongly Disagree	Strongly Agree	Strongly Disagree	0
517	6-16-20 21:49:46	6-16-20 21:52:34	anonymous		Female	Fourth/Senior	18-24	60-69 / 2-2.49	Mobile phone	Laptop	1-3 	1-3 	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
518	6-16-20 21:56:12	6-16-20 21:57:31	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Laptop	3-6	6-9	Agree	Agree	Uncertain	Uncertain	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Agree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	1
519	6-16-20 22:24:17	6-16-20 22:29:53	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	3-6	6-9	Uncertain	Strongly Agree	Agree	Strongly Agree	Agree	Disagree	Disagree	Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Uncertain	Strongly Agree	Agree	1
520	6-16-20 22:30:30	6-16-20 22:35:46	anonymous		Male	Fourth/Senior	18-24	70-79 / 2.5-299	Laptop	Mobile phone	1-3 	3-6	Uncertain	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Disagree	Uncertain	Strongly Agree	Uncertain	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Agree	Agree	Agree	Agree	Agree	Agree	Strongly Agree	Disagree	1
521	6-16-20 22:28:54	6-16-20 22:38:16	anonymous		Male	Second/ Sophomore	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Disagree	Disagree	Agree	Uncertain	Agree	Agree	Agree	Strongly Agree	"Agree	"	"Agree	"	Disagree	"Agree	"	Disagree	Agree	Agree	Agree	Agree	Disagree	Disagree	Agree	Disagree	1
522	6-16-20 22:38:21	6-16-20 22:41:57	anonymous		Female	Fourth/Senior	18-24	+90 / +3.5	Mobile phone	Laptop	1-3 	9-12	Strongly Disagree	Agree	Uncertain	Agree	Strongly Agree	Disagree	Disagree	Strongly Agree	Disagree	Strongly Agree	"Agree	"	"Uncertain	"	Strongly Agree	"Agree	"	Agree	Agree	Agree	Uncertain	Agree	Agree	Strongly Agree	Strongly Agree	Disagree	1
523	6-16-20 22:44:28	6-16-20 22:47:41	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Agree	Strongly Agree	Disagree	Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	"Uncertain	"	"Uncertain	"	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Agree	1
524	6-16-20 21:19:50	6-16-20 22:48:08	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Laptop	Laptop	3-6	6-9	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
525	6-16-20 22:44:22	6-16-20 22:48:26	anonymous		Female	Fourth/Senior	25-30	+90 / +3.5	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Agree	Agree	Agree	Strongly Disagree	Disagree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	1
526	6-16-20 22:41:13	6-16-20 22:48:37	anonymous		Female	Other	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	3-6	9-12	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Uncertain	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	1
527	6-16-20 22:58:29	6-16-20 23:02:26	anonymous		Female	Other	18-24	+90 / +3.5	Mobile phone	Laptop	1-3 	3-6	Strongly Agree	Agree	Agree	Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	1
528	6-16-20 23:08:27	6-16-20 23:09:28	anonymous		Female	Second/ Sophomore	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	6-9	Uncertain	Strongly Agree	Agree	Uncertain	Strongly Agree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
529	6-16-20 23:09:35	6-16-20 23:10:20	anonymous		Female	First/Freshman	18-24	+90 / +3.5	Laptop	Laptop	3-6	6-9	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Disagree	Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
530	6-16-20 23:10:26	6-16-20 23:11:13	anonymous		Female	Third/Junior	18-24	70-79 / 2.5-299	Laptop	Laptop	3-6	9-12	Uncertain	Agree	Uncertain	Uncertain	Strongly Agree	Disagree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	1
531	6-16-20 23:08:37	6-16-20 23:11:59	anonymous		Male	Fourth/Senior	18-24	80-89 / 3-3.49	Other	Mobile phone	3-6	1-3 	Disagree	Strongly Agree	Agree	Strongly Disagree	Disagree	Strongly Agree	Disagree	Strongly Agree	Disagree	Strongly Agree	"Agree	"	"Agree	"	"Uncertain	"	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
532	6-16-20 23:11:19	6-16-20 23:12:08	anonymous		Male	Fourth/Senior	18-24	70-79 / 2.5-299	Laptop	Laptop	1-3 	3-6	Agree	Uncertain	Uncertain	Uncertain	Agree	Agree	Agree	Agree	Agree	Agree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	1
533	6-16-20 23:12:28	6-16-20 23:16:05	anonymous		Female	Other	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	3-6	Uncertain	Strongly Agree	Uncertain	Uncertain	Strongly Agree	Uncertain	Uncertain	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Agree	Agree	Agree	Strongly Agree	1
534	6-16-20 23:14:04	6-16-20 23:16:05	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	9-12	9-12	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Disagree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
535	6-16-20 23:13:29	6-16-20 23:16:12	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	I pad/ Tablet	Mobile phone	1-3 	3-6	Agree	Agree	Disagree	Strongly Agree	Strongly Agree	Disagree	Disagree	Agree	Agree	Strongly Agree	"Uncertain	"	Strongly Agree	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	1
536	6-16-20 23:14:37	6-16-20 23:17:19	anonymous		Female	Second/ Sophomore	18-24	+90 / +3.5	Mobile phone	Mobile phone	3-6	6-9	Agree	Strongly Agree	Uncertain	Agree	Agree	Strongly Disagree	Uncertain	Agree	Agree	Strongly Agree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Agree	Agree	Agree	Uncertain	Strongly Agree	Agree	Uncertain	Agree	Agree	1
537	6-16-20 23:14:19	6-16-20 23:17:19	anonymous		Female	First/Freshman	25-30	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	6-9	Disagree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Disagree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
